"country","iso2c","iso3c","year","status","lastupdated","NY.GDP.PCAP.PP.CD","SE.XPD.TOTL.GD.ZS","SE.TER.ENRR","SE.ADT.LITR.ZS","region","capital","longitude","latitude","income","lending"
"Tajikistan","TJ","TJK",2015,"","2025-10-07",2975.47097476092,4.96774005889893,26.0669097900391,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2016,"","2025-10-07",2913.85679547445,5.73094142576332,28.5179100036621,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2017,"","2025-10-07",3017.00314887354,5.54471764262202,30.2374706268311,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2005,"","2025-10-07",1672.73374996313,3.51213002204895,20.1519508361816,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2006,"","2025-10-07",1810.29125697328,3.40350008010864,21.302490234375,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2007,"","2025-10-07",1966.22189890915,3.41326999664307,22.2864494323731,98.2315903673866,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2008,"","2025-10-07",2120.01845704928,3.45983004570007,22.7512302398682,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2009,"","2025-10-07",2171.36091638488,4.0983099937439,22.5239295959473,100,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2010,"","2025-10-07",2291.07823631732,4.00675010681152,22.8308906555176,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2011,"","2025-10-07",2455.97278263399,3.93511009216309,22.3199405670166,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2019,"","2025-10-07",3459.97365083434,5.48427628435415,NA,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2018,"","2025-10-07",3069.10385079592,5.38508736377556,NA,NA,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tanzania","TZ","TZA",2019,"","2025-10-07",2981.87451171875,3.59683638888648,2.85588898826608,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2006,"","2025-10-07",1706.54846191406,3.00991988182068,NA,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2018,"","2025-10-07",2727.88012695313,3.69960999488831,4.27996511118124,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2009,"","2025-10-07",1972.16784667969,3.96076011657715,NA,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2010,"","2025-10-07",2069.40185546875,4.54169988632202,2.13913621753427,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2007,"","2025-10-07",1820.00134277344,4.03342008590698,1.46310997009277,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2008,"","2025-10-07",1908.37353515625,4.18591022491455,NA,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2000,"","2025-10-07",1163.64367675781,NA,0.64341002702713,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2001,"","2025-10-07",1228.52233886719,NA,0.662460029125214,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2002,"","2025-10-07",1302.05554199219,NA,0.697420001029968,69.4300003051758,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2003,"","2025-10-07",1379.45776367188,NA,0.897960007190704,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2004,"","2025-10-07",1482.162109375,3.56244993209839,1.21524000167847,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2005,"","2025-10-07",1598.03747558594,3.54747009277344,1.42771995067596,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2014,"","2025-10-07",2221.1796875,3.38488006591797,NA,79.895395421312,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2011,"","2025-10-07",2211.466796875,4.57789905920015,NA,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2012,"","2025-10-07",2083.48486328125,4.22964300342458,3.96461947161333,78.0999984741211,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2013,"","2025-10-07",2176.21655273438,4.63769446369719,3.67337417645482,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2015,"","2025-10-07",2317.27978515625,4.19486548285076,3.98361077132501,77.8899993896484,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2016,"","2025-10-07",2434.69995117188,4.10196721791864,3.72893939925404,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2017,"","2025-10-07",2472.4931640625,4.4305100440979,4.78205361153138,NA,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Thailand","TH","THA",2000,"","2025-10-07",7289.10499432356,5.25345993041992,NA,92.6500015258789,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2004,"","2025-10-07",9545.33813809417,4.03088998794556,42.1445999145508,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2001,"","2025-10-07",7632.01609417121,4.81787014007568,38.9344787597656,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2002,"","2025-10-07",8148.43702909083,3.86491990089417,40.1257095336914,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2003,"","2025-10-07",8824.06945008499,3.72561001777649,41.1551513671875,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2012,"","2025-10-07",14616.6497925392,4.53670978546143,50.7403100613359,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2013,"","2025-10-07",15215.9492506383,4.12402009963989,49.6879408184566,93.6999969482422,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2014,"","2025-10-07",15365.3175402829,3.91917751852112,49.9091820021394,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2015,"","2025-10-07",15791.1714762207,3.86397622727286,45.713134717198,92.870002746582,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2016,"","2025-10-07",16671.2506902144,3.76761756770937,49.3227291503798,91.9800033569336,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2017,"","2025-10-07",17573.339815536,3.46532147640365,47.427491541895,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2005,"","2025-10-07",10169.0453611636,3.93859004974365,44.3367195129395,93.5100021362305,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2006,"","2025-10-07",10912.4427926329,4.05038022994995,44.1761817932129,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2007,"","2025-10-07",11723.0995588653,3.60314989089966,47.55419921875,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2008,"","2025-10-07",12062.1598751814,3.50850009918213,46.3521308898926,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2009,"","2025-10-07",11964.0529467715,3.86193990707398,46.2023391723633,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2010,"","2025-10-07",12932.2633444457,3.50844001770019,46.3783774485726,96.4300003051758,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2011,"","2025-10-07",13227.454108915,4.80555009841919,52.7332765596589,NA,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2019,"","2025-10-07",19963.3918407099,3.02221411183282,44.9880040072053,91.2699966430664,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2018,"","2025-10-07",18876.2208766741,3.19769395901619,46.1667791174286,93.7699966430664,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Timor-Leste","TL","TLS",2019,"","2025-10-07",4556.61425715787,4.17968913742937,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2006,"","2025-10-07",1377.11345210832,NA,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2018,"","2025-10-07",3561.2877375981,6.848060131073,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2009,"","2025-10-07",1810.18605794753,12.9024801254272,16.5156002044678,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2010,"","2025-10-07",1955.32969499557,11.1065797805786,17.7029094696045,58.310001373291,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2007,"","2025-10-07",1515.70896671524,NA,NA,50.5999984741211,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2008,"","2025-10-07",1675.04569482689,8.67014980316162,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2000,"","2025-10-07",1483.17000112853,NA,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2001,"","2025-10-07",1618.64404121863,NA,NA,37.5999984741211,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2002,"","2025-10-07",1416.88553891676,NA,8.40392971038818,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2003,"","2025-10-07",1355.18642804328,NA,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2004,"","2025-10-07",1378.85409868054,NA,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2005,"","2025-10-07",1434.82197813042,NA,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2014,"","2025-10-07",2859.86061637696,7.51430988311768,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2011,"","2025-10-07",2065.96056012268,10.1935195922852,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2012,"","2025-10-07",2386.13589971758,7.16214990615845,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2013,"","2025-10-07",2566.03070650416,5.66632986068726,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2015,"","2025-10-07",3107.57190164098,8.46706962585449,NA,64.4499969482422,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2016,"","2025-10-07",3390.76221557073,8.12837982177734,NA,65.7799987792969,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Timor-Leste","TL","TLS",2017,"","2025-10-07",3463.11730297031,7.17093992233276,NA,NA,"East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"Togo","TG","TGO",2000,"","2025-10-07",1314.73715657784,2.77644991874695,NA,53.1800003051758,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2004,"","2025-10-07",1427.00202406577,2.20198011398315,NA,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2001,"","2025-10-07",1320.13592825557,2.66750001907349,NA,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2002,"","2025-10-07",1357.00956946301,2.4695200920105,NA,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2003,"","2025-10-07",1439.8515206403,2.35524988174439,NA,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2012,"","2025-10-07",1645.31381856677,3.37651991844177,10.7079137745625,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2013,"","2025-10-07",1715.36169204481,3.17475008964539,10.8397865677878,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2014,"","2025-10-07",1803.14911257134,3.4237699508667,10.5384945175632,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2015,"","2025-10-07",1879.66940004825,3.71097993850708,10.8146472215817,63.75,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2016,"","2025-10-07",1932.9272172408,3.6624801158905,12.0913340463942,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2017,"","2025-10-07",1985.52568595321,3.76526999473572,12.3068653432672,60.9182911842179,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2005,"","2025-10-07",1367.51041342189,2.23748993873596,NA,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2006,"","2025-10-07",1407.06799926983,2.43237996101379,4.9507098197937,56.8899993896484,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2007,"","2025-10-07",1387.20059598512,2.48604011535644,5.5628399848938,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2008,"","2025-10-07",1429.30678423965,2.38472008705139,NA,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2009,"","2025-10-07",1474.18400447056,2.76807999610901,NA,57.0900001525879,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2010,"","2025-10-07",1537.0546089113,2.95977997779846,8.90678270945479,57.2000007629395,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2011,"","2025-10-07",1615.98236269349,3.07750010490417,9.66968081043628,60.4099998474121,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2018,"","2025-10-07",2067.09131262388,4.09162998199463,12.9031599603185,NA,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Togo","TG","TGO",2019,"","2025-10-07",2214.71375053039,4.20164196626882,13.1551472123617,66.5400009155273,"Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"Tonga","TO","TON",2005,"","2025-10-07",4314.54719822881,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2006,"","2025-10-07",4327.44661888542,NA,NA,99.0199966430664,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2018,"","2025-10-07",6402.75723742173,4.71514397196975,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2019,"","2025-10-07",6488.59744638222,4.86170396202671,NA,91.0500030517578,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2009,"","2025-10-07",4383.81130248019,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2010,"","2025-10-07",4465.46050009263,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2007,"","2025-10-07",4315.94450579455,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2008,"","2025-10-07",4600.34882862684,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2000,"","2025-10-07",3833.92767581697,4.87807989120483,5.37392997741699,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2001,"","2025-10-07",3955.22854483513,4.47756004333496,4.62669992446899,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2002,"","2025-10-07",4170.93724886821,3.79500007629394,6.1286997795105,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2003,"","2025-10-07",4231.45362875342,4.15952014923096,6.82398986816406,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2004,"","2025-10-07",4235.12041303239,3.91376996040344,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2013,"","2025-10-07",5119.69475316836,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2014,"","2025-10-07",5335.91583849223,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2011,"","2025-10-07",4855.42923652355,NA,NA,99.3899993896484,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2012,"","2025-10-07",4996.44460870387,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2017,"","2025-10-07",6229.07019944034,4.63626808288478,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2015,"","2025-10-07",5471.79686971112,NA,NA,NA,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2016,"","2025-10-07",5920.1573874442,NA,NA,97.1500015258789,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Trinidad and Tobago","TT","TTO",2001,"","2025-10-07",14797.1038365267,3.06528997421265,6.25368022918701,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2000,"","2025-10-07",13953.1361523366,2.75565004348755,5.75815010070801,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2005,"","2025-10-07",23536.0268722394,NA,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2002,"","2025-10-07",16141.2357287613,3.54300999641419,8.58695983886719,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2003,"","2025-10-07",18742.6419219735,3.13660001754761,8.70431995391846,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2004,"","2025-10-07",20673.7458449273,NA,11.8308000564575,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2013,"","2025-10-07",31746.2050888891,3.75275872925405,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2014,"","2025-10-07",32026.5305704185,3.59013796983043,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2015,"","2025-10-07",29825.4643214665,4.42459330779419,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2016,"","2025-10-07",28231.6957752039,4.21428227509361,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2017,"","2025-10-07",28504.5928437795,3.3293687903123,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2018,"","2025-10-07",28680.2672030791,3.47141762674052,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2006,"","2025-10-07",27393.3505461307,NA,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2007,"","2025-10-07",29354.5290108253,NA,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2008,"","2025-10-07",30807.2848519922,NA,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2009,"","2025-10-07",29601.6194466575,NA,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2010,"","2025-10-07",30778.3127370297,4.21155458844183,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2011,"","2025-10-07",31077.796969852,3.85078840215008,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2012,"","2025-10-07",31883.2297483766,3.57398000577018,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2019,"","2025-10-07",29453.5230005341,3.55386116245268,NA,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Tunisia","TN","TUN",2019,"","2025-10-07",12494.7905733455,6.17373240410185,31.4410896301269,80.5500030517578,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2006,"","2025-10-07",8728.65712549853,6.43879985809326,31.5884609222412,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2007,"","2025-10-07",9479.35063936328,6.46451997756958,32.1416816711426,77.1900024414062,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2009,"","2025-10-07",10237.08899945,6.528480052948,35.3081817626953,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2010,"","2025-10-07",10555.0887033221,5.96306991577148,36.0425300598145,79.129997253418,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2011,"","2025-10-07",10435.9956675373,NA,35.942798614502,79.6500015258789,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2008,"","2025-10-07",9975.022321259,6.27157020568848,33.5827484130859,77.7099990844727,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2000,"","2025-10-07",6278.98680881057,6.20196008682251,18.2472705841064,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2001,"","2025-10-07",6593.38196542465,6.20184993743896,20.5963401794434,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2002,"","2025-10-07",6715.11078442505,5.79006004333496,22.0570907592773,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2003,"","2025-10-07",7098.4235616264,6.81675004959106,25.9742908477783,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2004,"","2025-10-07",7671.84535965305,6.72078990936279,28.3220500946045,74.3000030517578,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2005,"","2025-10-07",8116.9548993789,6.4515700340271,30.4263496398926,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2014,"","2025-10-07",10946.8935757639,NA,33.7252311706543,79.0400009155273,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2015,"","2025-10-07",10782.5438382441,6.22044992446899,33.373851776123,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2012,"","2025-10-07",10614.531301194,5.95086002349854,36.0693092346191,80.2200012207031,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2013,"","2025-10-07",10671.569727457,NA,34.2130088806152,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2018,"","2025-10-07",11841.4061980603,NA,30.9594707489014,79.4800033569336,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2016,"","2025-10-07",10993.6638464521,NA,31.2128105163574,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2017,"","2025-10-07",11288.7800135085,NA,30.9277496337891,NA,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Turkiye","TR","TUR",2001,"","2025-10-07",8995.30931947397,NA,25.0384502410889,NA,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
